0,1,2,3,4,5
8e-08,0.0,0.0,0.0,0.0,0.0
8e-08,0.16029330921395019,0.1725253565162107,0.17359460569395424,0.17367943756417478,0.17368216029525033
8e-08,0.29181207447028906,0.3140075044784993,0.315962432461737,0.31610434415861044,0.31610098594375713
8e-08,0.4260022176283278,0.45817440392534325,0.46102543690617004,0.46121869783885616,0.4612005980290623
8e-08,0.5639296068091253,0.6063073369209456,0.610098173249606,0.6103243374591727,0.6102815426112601
