0,1,2,3,4,5,6,7
8e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8e-08,0.13726559522797305,0.1491113587326764,0.15023162759703934,0.1503947874597291,0.15040793436755903,0.15041163854987727,0.15040006733670533
8e-08,0.27269903278319374,0.296576302914268,0.29884950541057403,0.29920542472142475,0.299236035111047,0.2992395859289073,0.29919208412410747
8e-08,0.39984745906305624,0.4352764412073654,0.43862895374597344,0.43922344472768465,0.43926233304443096,0.4392650584622102,0.4391559249916961
8e-08,0.5559402720720019,0.605874372194424,0.6104885559577977,0.6115401928785457,0.611566513463443,0.611567654977542,0.6113189876090666
