0,1,2
8e-08,0.0,0.0
8e-08,4.340283657077391,6.436818602237417
8e-08,5.069899601076331,7.813506184586277
8e-08,5.491782929302215,8.584913002681256
8e-08,5.45737709513807,8.518446869983013
