0,1,2
8e-08,0.0,0.0
8e-08,0.11942350617053443,0.12502106682812733
8e-08,0.194948652083768,0.20467371810719479
8e-08,0.262858554083095,0.276266378350552
8e-08,0.3214213152062872,0.3380093739136898
