0,1,2,3
8e-08,0.0,0.0,0.0
8e-08,0.11053601816492935,0.11596168182210452,0.11626373682251327
8e-08,0.19955805888544617,0.20971650210986614,0.21027195150242617
8e-08,0.26872662507071476,0.2825875441859439,0.2833487155356006
8e-08,0.31945458912802366,0.3360862097064187,0.33699058812194316
