0,1,2,3
8e-08,0.0,0.0,0.0
8e-08,3.2872301830182167,4.611544089360493,5.230313379509797
8e-08,3.4786248154233785,4.901147035566728,5.586838753609639
8e-08,3.988390852326038,5.633512044678568,6.485259374000226
8e-08,3.9956265573467693,5.64690006850573,6.503333299828743
