0,1,2
8e-08,0.0,0.0
8e-08,0.11821560696583976,0.12330255087170752
8e-08,0.1956536381996623,0.20416404602196664
8e-08,0.2744968880014126,0.28638682410874056
8e-08,0.32472464450481553,0.3387067373834063
