0,1,2
8e-08,0.0,0.0
8e-08,0.12959450349553642,0.13668903132838972
8e-08,0.23430842662147983,0.247547084740307
8e-08,0.32019638992888744,0.3385502670412528
8e-08,0.37335928197754825,0.39475383908504147
