0,1,2
8e-08,0.0,0.0
8e-08,0.133738820751408,0.14118078919765423
8e-08,0.2521482144955459,0.2662648242343579
8e-08,0.33340413882451914,0.35193845246838196
8e-08,0.3983085511941925,0.4203850873901745
