0,1,2,3
8e-08,0.0,0.0,0.0
8e-08,3.6684142091788376,5.522251111760723,6.6282959097408085
8e-08,4.29114225808412,6.721142435139602,8.22634150457693
8e-08,5.111643825330857,8.136550437994474,9.723386402679392
8e-08,5.1706048770241395,8.237405965646616,9.828449752258404
