0,1,2,3
8e-08,0.0,0.0,0.0
8e-08,1.698474076579893,2.234098051483425,2.432525140145319
8e-08,2.201288071717338,2.9335377499496422,3.2278124802642845
8e-08,2.304870960978338,3.076475746608787,3.392318464998976
8e-08,2.3789593710079355,3.1718818208630863,3.500772876232107
