0,1,2,3
8e-08,0.0,0.0,0.0
8e-08,3.352811514987007,4.488066291792135,4.954797703366675
8e-08,3.7234995089779774,5.032816085730854,5.595930030837858
8e-08,4.011420518842188,5.4513717798957675,6.0827117853137045
8e-08,-0.11523680518572599,-0.3642959685225451,-0.4478328968017913
