0,1,2
8e-08,0.0,0.0
8e-08,6.498849363340059,11.683244314099461
8e-08,7.363179406519566,13.48787139158084
8e-08,7.794461502119903,14.280411940280114
8e-08,7.820315148264261,14.317978570513823
