0,1,2,3
8e-08,0.0,0.0,0.0
8e-08,0.12351833022169131,0.13375252782165836,0.13469640762661206
8e-08,0.27014208566680814,0.2924371992558412,0.2945275171842806
8e-08,0.4025579023146987,0.43551005115706093,0.43865616803119584
8e-08,0.5438267739025073,0.588009911136827,0.5923091247403688
