0,1,2,3
8e-08,0.0,0.0,0.0
8e-08,3.3361875380697104,4.640201957399864,5.311280352332907
8e-08,3.8875495313567843,5.827084415237563,7.054246601719818
8e-08,5.0069293992770545,7.727202103345229,9.404046635769442
8e-08,5.044768325596191,7.787980479056677,9.477569173503639
