0,1,2
8e-08,0.0,0.0
8e-08,5.712192651983044,8.567076471050065
8e-08,5.8577761039599165,8.88212511058191
8e-08,6.501045073061588,10.149811876591492
8e-08,6.58425857629206,10.284086400049688
