0,1,2
8e-08,0.0,0.0
8e-08,6.804444964107927,11.565980108738604
8e-08,7.114329951416864,12.217068390515722
8e-08,7.524142018401615,12.951873356319954
8e-08,7.687205863814629,13.155566106075039
