0,1,2
8e-08,0.0,0.0
8e-08,4.780533307727866,7.343165080234558
8e-08,5.928855933932911,9.653841970028093
8e-08,6.053376081866581,9.864783292828612
8e-08,6.07640239656798,9.90075346471024
