6,3,2,3,19,11,2,114,66,401,193,65,0,0,0,0
0,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0
27,49,52,42,77,16,1,24,5,1,0,0,0,0,0,0
2,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0
12,7,5,6,3,1,0,1,1,2,1,6,426,637,1059,328
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,4,17,3,1,2,1,1,0,0,0,0,0,0
1021,2390,3244,3182,13868,3548,316,4622,1109,1183,223,78,0,0,0,0
92,108,94,67,169,42,0,36,6,11,2,1,0,0,0,0
5,8,10,6,20,4,0,8,1,2,1,1,0,0,0,0
20,18,29,9,40,6,0,9,2,1,0,0,0,0,0,0
8,6,6,4,12,1,0,0,0,0,0,0,0,0,0,0
7,13,9,6,29,11,0,171,75,512,292,74,0,0,0,0
11,8,10,13,15,3,0,1,0,4,1,0,0,0,0,0
2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1,1,6,1,0,0,0,0,0,0,0,0,0,0
7,8,3,6,16,1,0,4,1,1,0,0,0,0,0,0
3,5,1,3,8,1,0,0,0,0,0,0,0,0,0,0
12,16,15,6,23,3,1,5,1,1,0,0,0,0,0,0
9,5,4,3,7,1,0,0,0,0,0,0,0,0,0,0
3,12,9,10,13,1,0,0,0,0,0,0,0,0,0,0
3,1,3,4,4,1,1,0,0,0,0,0,0,0,0,0
0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
0,4,4,15,27,12,0,33,8,23,6,1,0,0,0,0
2,2,4,4,6,1,0,0,0,0,0,0,0,0,0,0
6,4,4,1,11,1,1,0,0,0,0,0,0,0,0,0
6,3,6,4,15,1,1,0,0,0,0,0,0,0,0,0
1,6,7,0,9,1,0,0,0,0,0,0,0,0,0,0
3,3,2,2,4,1,0,0,0,0,0,0,0,0,0,0
4,8,14,17,59,19,5,69,16,47,13,1,0,0,0,0
2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1
3,9,9,1,19,3,1,0,0,0,0,0,0,0,0,0
10,2,4,5,9,1,0,0,0,0,0,0,0,0,0,0
4,7,1,3,5,1,0,0,0,0,0,0,0,0,0,0
144,140,178,339,1089,414,57,1480,1118,11821,15598,10172,278,413,2787,632
42,71,71,47,142,29,1,40,10,6,1,1,0,0,0,0
7,4,10,4,10,4,0,4,4,5,1,0,0,0,0,0
4,1,2,3,6,1,0,0,0,0,0,0,0,0,0,0
0,4,5,1,5,1,0,0,0,0,0,0,0,0,0,0
3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,6,4,9,1,0,4,1,2,0,0,0,0,0,0
2,3,5,2,7,2,0,4,1,1,0,0,0,0,0,0
25,25,40,23,49,9,1,10,2,2,0,0,0,0,0,0
17,17,17,9,34,5,2,5,2,1,1,1,0,0,0,0
4,6,4,3,8,0,0,27,7,26,10,2,0,0,0,0
2,4,6,1,7,1,1,0,0,0,0,0,0,0,0,0
1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0
15,32,28,16,49,8,1,4,1,1,0,0,0,0,0,0
1,5,3,0,6,1,0,0,0,0,0,0,0,0,0,0
26,36,44,34,91,15,1,25,11,3,3,1,0,0,0,0
318,587,916,1381,6527,2807,341,7781,3606,20069,22709,14113,450,565,3483,837
44,61,27,23,61,17,1,13,2,21,17,88,5806,8486,13805,4020
9,21,12,10,23,10,1,6,1,2,1,0,0,0,0,0
19,23,22,11,62,8,0,7,2,1,1,0,0,0,0,0
8,6,12,8,19,6,1,3,1,1,0,0,0,0,0,0
2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,0,9,0,0,3,0,4,1,0,0,0,0,0
1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0
67,69,90,54,168,33,2,32,6,5,2,1,0,0,0,0
7,10,7,12,28,6,0,8,1,1,0,0,0,0,0,0
5,11,8,4,14,0,0,4,2,1,0,0,0,0,0,0
16,10,3,2,1,1,0,0,0,0,0,0,0,0,0,0
10,10,5,2,5,1,0,0,0,0,0,0,0,0,0,0
2,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0
3,4,2,1,4,1,0,0,0,0,0,0,0,0,0,0
5,13,6,6,20,3,1,1,0,0,0,0,0,0,0,0
8,11,15,5,27,0,0,0,0,0,0,0,0,0,0,0
7,16,7,12,28,1,0,0,0,0,0,0,0,0,0,0
982,737,690,1704,1134,460,118,3599,6412,115351,166924,108889,3260,4123,23639,5816
2,3,0,2,0,0,0,0,2,3,2,1,0,0,0,0
2,4,0,0,1,0,0,0,0,0,0,0,1,1,4,2
50,50,61,31,90,17,1,14,7,6,1,0,0,0,0,0
3,7,2,1,3,1,0,0,0,0,0,0,0,0,0,0
30,25,28,20,54,11,0,13,1,1,0,0,0,0,0,0
4,3,2,1,6,1,0,0,0,0,0,0,0,0,0,0
3,2,2,1,4,1,0,0,0,0,0,0,0,0,0,0
1,4,3,0,0,0,0,1,0,0,0,0,3,3,2,1
0,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0
0,3,1,1,8,1,0,0,0,0,0,0,0,0,0,0
3,1,3,2,9,1,0,0,0,0,0,0,0,0,0,0
1,2,1,0,1,0,0,2,1,2,1,1,0,0,0,0
11,14,15,7,29,6,0,6,3,1,0,0,0,0,0,0
2,3,2,3,11,1,0,0,0,0,0,0,0,0,0,0
2,8,5,1,9,1,0,0,0,0,0,0,0,0,0,0
5,6,4,2,5,0,0,1,2,8,8,1,0,0,0,0
3,6,6,5,25,5,0,3,1,1,0,0,0,0,0,0
16,5,7,8,15,2,0,3,1,1,0,0,0,0,0,0
4,3,6,1,7,2,1,2,1,1,0,0,0,0,0,0
16,19,12,11,37,10,0,8,3,3,1,1,0,0,0,0
10,3,6,0,11,1,0,0,0,0,0,0,0,0,0,0
3,1,7,3,10,1,0,0,0,0,0,0,0,0,0,0
6,6,7,2,9,1,0,0,0,0,0,0,0,0,0,0
77,91,116,71,219,42,4,39,6,9,1,2,0,0,0,0
5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
