0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,16,57,172,389,618
882,1,1,1,1,5645,6539,6400,4721,662
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,16,84,322,679
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,29,93,249,500,705
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,7,36,153,512,976
0,0,0,0,1,7,37,168,570,1028
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,5,22,88,287,703,1210
0,0,0,1,5,22,88,287,703,1210
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,32,126,412,1009,1464
0,0,0,0,1,16,70,260,718,1393
0,0,0,1,5,23,93,315,803,1438
0,0,0,1,1,45,169,529,1245,1150
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,147,424,921,801
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,7,33,135,456,1164,2086
1364,1,1,1,1,11557,13934,14193,10897,2405
0,0,0,0,0,0,1,20,140,1313
0,0,0,0,0,1,10,93,595,2675
0,0,0,0,1,16,93,436,1530,3051
0,1,1,1,1,507,1208,2430,3460,3800
27,1,1,1,1,1599,4851,7308,8042,3608
1,1,1,1,1,615,1433,2359,2927,1865
0,0,0,1,7,40,213,955,3224,7641
0,0,1,22,86,320,1093,3152,6848,10453
0,0,0,0,0,3,34,288,1846,8297
396,1,213,1,7888,13623,20062,24960,23407,9728
0,0,0,7,1,182,821,3132,9004,17713
3862,11579,20664,61939,105770,175506,269002,348346,339995,33701
0,0,1,24,112,508,2120,7463,19801,36917
0,0,0,0,1,19,190,1550,9531,41162
0,0,0,25,1,615,2776,10587,30428,61456
7,64,188,1599,4594,12823,33059,72007,118215,136380
0,0,1,62,356,1964,9995,42974,139258,283051
0,0,0,0,0,0,0,0,0,0
0,16,66,1063,4205,16163,57385,172132,389163,618275
15664,16887,9617,35354,418079,711713,1090860,1412613,1378748,945643
0,0,0,11,129,1470,15372,135786,903990,4229134
2,59,316,8919,46681,237398,1115196,4426042,13239976,27681968
6831,50418,136808,988641,2621380,6753778,16073115,32317950,48971589,52158735
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
144,1250,2992,26515,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
