1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1.1821077942833888e-05,1.3320188282918248e-05,1.2550841675981193e-05,1.464610631084314e-05,2.5064150627105806e-05,4.0813645592242226e-05,6.158844170427467e-05,8.739547674255502e-05,0.00010095592501229696,0.00010903856556468338,0.00011967530792645695,0.00013618499952216374,0.00014815965719783644,0.00016824094630093827,0.00017830389335897189,0.0001858462204151807,0.00019360265008233545,0.0002001356575884403,0.00020223650447402238,0.00020491619043805685,0.00021275033926610002,0.0002168035411964582,0.00021461531472344642,0.00021431278219281757,0.00020937335264635057,0.00021044379214987935,0.00020892583760609876,0.0002095540847368235,0.00020890677382463265,0.00021003832146062517,0.00020812138043886677,0.00021056359121798688,0.00020887721326649604,0.00021036575418304358,0.00020831831382627669,0.00021009498206528795,0.00020831498037943177,0.00021005745163879335,0.00020831363430678614,0.00021005841087709006,0.0002083833461893555,0.00021005950985828563,0.0002083817912584456,0.00021006087992022488,0.00020838034363784234,0.00021006159150024635,0.00020814244915512325,0.00021006133414940307,0.0002083808119449369,0.0002100603952943593
1.0997757051481928e-05,1.1811915332386305e-05,1.2432471043718476e-05,1.4029000903116924e-05,2.3960353126976026e-05,4.2102008626003406e-05,6.638675554400369e-05,8.987877293831604e-05,0.0001026825358060703,0.00011133571972743105,0.00012219503000724362,0.00013963684248132564,0.00015135865342184594,0.00017046463222271193,0.00017974753359751566,0.0001872568465417279,0.0001954346602218898,0.00020045821366461273,0.0002041198060480079,0.00020708042597385737,0.00021312890032780573,0.00021736589180597574,0.0002146549349275689,0.00021434718426329615,0.00021005890978222146,0.00021126859754381534,0.00020969901098855088,0.00021049254666805005,0.0002100136097864295,0.00021088787469450548,0.000209324041315697,0.00021133616323045754,0.00020992003466417577,0.000211182292580486,0.0002093402524871108,0.00021086059796516238,0.00020933592264005287,0.00021082268526824045,0.0002093341732628377,0.0002108239555363561,0.00020936489757544024,0.0002108253674639282,0.00020936292166135546,0.00021082718205322714,0.0002093610564329085,0.000210828146833052,0.00020916836857930854,0.00021082785124825276,0.00020936158779927532,0.00021082658711650732
2.5069554693542323e-05,2.9415884669945003e-05,2.995337964527434e-05,3.1777362502529734e-05,5.462208570638491e-05,9.29999928773621e-05,0.000144202145869914,0.00019650165510935055,0.0002228121210126873,0.0002460120741479876,0.00027512237190470396,0.0003454847447510168,0.0003981150624614417,0.0004835342575539735,0.0005176162396547245,0.0005405875868275984,0.0005771678254098622,0.0006009181649900894,0.0006209334295731618,0.0006299638837106903,0.0006626948376872909,0.000684102832237227,0.0006692472472529994,0.0006737000257390225,0.0006538411516924408,0.0006592880295174045,0.0006509578767850352,0.0006552968161718793,0.0006523239961722934,0.0006567564292794544,0.0006504818908702981,0.0006601409451796204,0.0006517083853507221,0.0006592410252064094,0.000649539786553592,0.0006592238939139815,0.0006495010237525806,0.0006589186116139817,0.0006494855162344591,0.0006589328093243223,0.0006497672901570352,0.0006589490174409126,0.0006497496280351591,0.0006589693193760061,0.0006497330214788365,0.0006589801130014049,0.0006484990136616628,0.0006589769241386653,0.000649737941351215,0.0006589626571009995
8.82447671462481e-05,0.0001007440291745973,9.809588630501147e-05,0.00010787802322269585,0.00019394399030714344,0.00030604535399693616,0.00045639020697942106,0.0006472696061184554,0.000707180131647898,0.000755684315024502,0.0008235245564027124,0.0009482062179052367,0.0010320504744959593,0.001169169962189173,0.0012325757535341024,0.001272887823312114,0.0013531891096015287,0.0013914115333307814,0.0014314402125491117,0.0014467857863504328,0.0014914079846935922,0.0015339941132761947,0.0014951865788440579,0.0015134218968878347,0.0014739555427653738,0.0014898316575281858,0.001477858228648266,0.001484451548835352,0.0014789423234879162,0.0014865913239536265,0.0014798386994721757,0.0014895071334460992,0.0014796443179019051,0.0014838780718708635,0.0014759475624286538,0.0014835648147318835,0.0014756149311685271,0.0014825761240605687,0.0014754822043975676,0.0014826745337577882,0.001476368220953299,0.0014827848061736205,0.0014762195253638442,0.0014829244140063948,0.0014760758036450547,0.0014830004165286791,0.0014761268072718927,0.0014829821287631517,0.001476107364338949,0.0014828824319742587
0.0002397301978195229,0.0003600916087975988,0.0004933928475945736,0.0007300032245336922,0.0011653407665879279,0.0018742187816198222,0.0028216725626946763,0.0038050926618982783,0.004326541183950256,0.004777389842295021,0.005678791445896769,0.006479565967155107,0.007012205753269534,0.007733112046541828,0.008222348347227277,0.00888730716999026,0.009318964096079243,0.009475222128356725,0.009472820195078748,0.00970492778199066,0.009962614972055216,0.009920852729024675,0.009938825131183009,0.009752439488904129,0.009679164920511935,0.00970414709554769,0.009692373772824767,0.009695472830869436,0.00969121645089598,0.00969880469084249,0.009692591324156346,0.009702796105700278,0.009691775284625273,0.009696657016784781,0.009687336832360106,0.00969602004893699,0.009686847400857915,0.009694676157619937,0.009686736963644896,0.00969484012803182,0.009687972939099567,0.00969491560451784,0.009687727296321655,0.009695148822770143,0.00968748157705366,0.009695284565136481,0.009687137843793778,0.009695343593821923,0.009687518073087657,0.009695100495409403
0.00038593262257756444,0.0006002674803516804,0.0008145185538547387,0.0012835823925736105,0.0016820818673874904,0.003471534142610226,0.005564134164312282,0.007785156098874218,0.008794940837527703,0.00968042358589202,0.011085126070722626,0.012127171781327363,0.013302441014517418,0.014372923678175008,0.015284763607664523,0.016809188361512243,0.017397790877353686,0.01766890182683796,0.017560519933952162,0.018238091093983524,0.01874804725351177,0.018443151483745552,0.018599647322360545,0.018084153944222022,0.018016845954025182,0.01806318550819163,0.01804264571502155,0.018033638745211862,0.018041739753424654,0.0180449423474186,0.018042153034255878,0.01804910381509764,0.018041210787466552,0.018042646667048978,0.01803790881941925,0.018041563575619833,0.01803756308407576,0.01803988108035328,0.018037815098879476,0.018040081308381986,0.018039428504628214,0.018039811141341587,0.01803914473347361,0.018040147783478476,0.018038796795589486,0.018040374025782808,0.018037984469476222,0.018040668391549507,0.018038773811029883,0.018040152066387937
0.0005165070655250665,0.0009003446816338575,0.001266444103739915,0.002153673403129071,0.003772687487821121,0.006680054649117415,0.010619797688814941,0.014547562470828198,0.01614141399458264,0.017974175555141775,0.020398329414103765,0.021957668671985443,0.024094916177767458,0.025301898196601138,0.026961865203088776,0.029686829622547158,0.029962170886754923,0.030943984525794974,0.03040165428287256,0.031643469392346774,0.03255341716150479,0.031370988855601495,0.03215008364891688,0.030732987828861507,0.030921790043191164,0.03097357277290955,0.030945661027768138,0.030900929962894168,0.030945650337969186,0.030915713536348654,0.030942303840674954,0.030915647795938604,0.030941029260364156,0.030915917364370007,0.030944619998952545,0.0309170880901035,0.03094502412580573,0.030917185691432703,0.03094602127846285,0.03091709113153388,0.03094620751429146,0.030916102278875462,0.03094630604010547,0.030916286087769893,0.030946076822010383,0.030916509407075257,0.03094533538416087,0.030917246855846067,0.03094578313527887,0.030916507636822164
0.000805694094909235,0.0015008488041473216,0.00211221115902727,0.003795864751017187,0.006081654621473242,0.012425371957311216,0.019892555856405973,0.026145032900527644,0.02922477286036315,0.031638455187638,0.03607038901234625,0.03962708692364287,0.042847437386520505,0.04463680071107125,0.047693047226756755,0.0497166672745139,0.05069976733898889,0.051866722562399444,0.05212567803387145,0.0540818844081961,0.05398593184907566,0.05290063717402176,0.053245792187111576,0.05180508893180667,0.052670719910469774,0.05262077054428098,0.05258616032089617,0.05245951057353381,0.05262218328410037,0.052470212585664214,0.05261078743539977,0.05247042977899312,0.05260826328699102,0.05247136991030868,0.05261488624564669,0.05247265232602577,0.05261514898526751,0.05247282598559556,0.052616735020901834,0.052472161507729244,0.05261686964842523,0.05247047622702494,0.05261757278529434,0.052470589632492334,0.0526171806415835,0.05247105022519813,0.052616543104309674,0.05247250084144707,0.0526161542795333,0.05247132280736165
0.0012682919167390579,0.0025400321086370067,0.003683158891602875,0.006846490553880002,0.012355293504842655,0.023866835327217475,0.03709191358687133,0.04242971260486638,0.04751394108312461,0.05126967901470827,0.057456111170752014,0.060995619407751424,0.0641015653011942,0.06803921537581725,0.07098828001241692,0.07267275804257303,0.07610342344207718,0.075388902433161,0.07812597369339042,0.07888138330430862,0.07825210097060688,0.07876280986698603,0.0764838689171991,0.076529624172335,0.07690537423315803,0.07690682716654283,0.07688210708631714,0.07659415967946878,0.07693247306380484,0.07659674345555033,0.0769246648972883,0.07659971309232703,0.07692508562566494,0.07660001570424524,0.07692829568559749,0.07660041159197971,0.07692826823290486,0.07660051541794886,0.07692898668287566,0.07660000335907206,0.0769290868357274,0.07659915321657922,0.076929645871268,0.07659909229946715,0.07692946053322872,0.07659935492539338,0.0769292200993627,0.0766000958678874,0.07692871884542538,0.07659963843791014
0.002119961016062972,0.004419417467572916,0.0065593080396026265,0.01237728514065395,0.022830672223151507,0.0426939825599803,0.06345199512671687,0.07055357282819698,0.07706462372159706,0.08622191692528423,0.09450351542755414,0.09633110328423711,0.10529071446019622,0.10528998707766661,0.11066580249629963,0.11096282210111447,0.11125305472209984,0.11581563993594371,0.11707428046432612,0.1160540542469301,0.11708264316346251,0.11596902046977994,0.11402628888938451,0.11481217529813609,0.11665297335625573,0.11557636714806635,0.11588247551837937,0.11539741763802477,0.1162711244878463,0.11521382356138017,0.11629795958221686,0.11522670424805946,0.11628940359540985,0.11523193383144839,0.11629917041744413,0.11522956002104356,0.1162997749315369,0.11522973113866616,0.11630228135315628,0.11522686151712849,0.11630370743201096,0.11522349134178989,0.11630707869968139,0.11522200968471384,0.11630693325534729,0.11522304284886813,0.1163057091305099,0.11522617472089969,0.1163026266351636,0.11522567129129592
