1,2,3,4,5
7.734753355093774e-05,9.623426361370376e-05,0.00010934514054233374,0.00010987470763453431,0.00010964821203914361
0.00017352415573455016,0.0003627570134969747,0.0004384047315764124,0.00048749205025997426,0.0004899510603123885
0.0026473388262243693,0.0036980237157145713,0.005741038076111816,0.005759047346869142,0.005773944104773538
0.019841383481388888,0.037673086489636125,0.05425820240946632,0.05502563985132792,0.05490668398595444
0.1752051984087227,0.23956693281544947,0.24448497486312532,0.24354777865546554,0.24292878379380933
