Fitness,Establishment_Time,Error_Fitness,Error_Establishment_Time,Probability_Adaptive,Mean_Fitness,Kappa_Value,Mutant_Cell_Fraction,Inference_Time
0.065,-96.0,0.001779403241553027,4.604709748910171,1.0,0.0002100603952943593,2.5,0.0055652758578321184,1696.10617
0.065,-96.0,0.0037639143730456293,9.491138555365962,1.0,0.00021082658711650732,0.8533355750772905,0.00536271246290316,1701.67877
0.0,0.0,0.0,0.0,9.560731006538677e-05,0.0006589626571009995,6.495667143525017,0.021007300379350103,1628.37632
0.0,0.0,0.0,0.0,0.5349696990857109,0.0014828824319742587,2.5539354903594242,0.037266190401161144,1675.28868
0.0,0.0,0.0,0.0,6.52874692109183e-05,0.009695100495409403,3.705264220388261,0.14004471519991932,1621.55628
0.035,104.0,0.006053955231056181,0.001081977122525839,1.0,0.018040152066387937,1.0475296780090022,0.23240490221510834,1631.69945
0.0,0.0,0.0,0.0,0.0001600404468514761,0.030916507636822164,4.302974733485474,0.3368392222788822,1773.34693
0.065,-94.0,0.0007713098480209287,1.935297133626159,1.0,0.05247132280736165,4.296976669501938,0.5103748323161028,1779.77057
0.065,-98.0,0.003313044552827954,8.49205672091242,1.0,0.07659963843791014,3.2194604387933006,0.6499064031992408,1786.99546
0.07,-96.0,0.01883006106892383,42.11472063978228,1.0,0.11522567129129592,3.2194604387933006,0.8420787356675105,1791.22166
0.0,0.0,0.0,0.0,0.00026400156932877264,0.14265196873944255,3.2194604387933006,0.9237267554544378,1818.72828
0.0,0.0,0.0,0.0,0.00014027938318319922,0.15882157469998504,3.2194604387933006,0.9510257779415172,1757.77421
0.0,0.0,0.0,0.0,0.0016281680129569135,0.16772520976576105,3.2194604387933006,0.938892519109724,1817.82621
0.0,0.0,0.0,0.0,8.93203166307608e-05,0.18382340980505976,3.2194604387933006,0.9827861873703279,1656.17235
0.0,0.0,0.0,0.0,3.633192967782072e-05,0.18859060906187824,3.2194604387933006,0.9965240117198172,1602.72568
0.0,0.0,0.0,0.0,0.0001680781559517689,,,,1798.51827
0.0,0.0,0.0,0.0,0.01260502298605311,,,,1788.03606
0.0,0.0,0.0,0.0,0.06106806604641261,,,,1789.12108
0.065,-100.0,0.0006810085386806113,1.7514601947149118,1.0,,,,1789.53008
0.185,38.0,0.01801001943439367,6.0928032752122645,0.9999994114770201,,,,1792.92624
0.18,36.0,0.023428904494849995,8.46203393009299,0.9517915885207139,,,,1789.597
0.065,-98.0,0.001180357976824084,3.0944278779828656,1.0,,,,1792.80375
0.065,-80.0,0.0020762729631875177,4.530889049090632,1.0,,,,1789.46195
0.0,0.0,0.0,0.0,0.00026812391449601444,,,,1793.39452
0.2,44.0,0.014784591618533013,4.443913341813908,0.9999280534573906,,,,1791.00432
0.18,36.0,0.020703171136479424,7.483070770199079,0.9891772945117966,,,,1792.96917
0.19,40.0,0.004433484838573295,0.03243751931342687,0.992144573920895,,,,1791.22353
0.0,0.0,0.0,0.0,0.0007063910544629145,,,,1797.30235
0.0,0.0,0.0,0.0,0.0002753726977500123,,,,1802.39874
0.0,0.0,0.0,0.0,0.00010813964771804969,,,,1802.88531
0.0,0.0,0.0,0.0,8.549988633141786e-05,,,,1807.32387
0.0,0.0,0.0,0.0,0.00011957874391655588,,,,1810.18486
0.0,0.0,0.0,0.0,7.149563530738806e-05,,,,1807.8455
0.0,0.0,0.0,0.0,0.00011832610175175462,,,,1810.53592
0.0,0.0,0.0,0.0,9.693562860430413e-05,,,,1817.77886
0.065,-94.0,0.0019096046314948114,4.766532693337082,1.0,,,,1835.47077
0.065,-96.0,0.0010589505641745256,2.8675324234458737,1.0,,,,1690.73532
0.18,38.0,0.01750266986090064,6.298027502148677,0.9332589309919287,,,,1597.41176
0.0,0.0,0.0,0.0,0.07941020562880244,,,,1589.19952
0.0,0.0,0.0,0.0,0.07789023317477664,,,,1589.46998
0.0,0.0,0.0,0.0,0.6279414134942789,,,,1628.58347
0.0,0.0,0.0,0.0,0.00013269179494705162,,,,1636.79445
0.0,0.0,0.0,0.0,0.0002463172617696196,,,,1685.21229
0.0,0.0,0.0,0.0,0.19580614552920791,,,,1628.7027
0.0,0.0,0.0,0.0,0.10039275292696122,,,,1621.27488
0.0,0.0,0.0,0.0,0.1791774838726844,,,,1641.67401
0.0,0.0,0.0,0.0,0.00021788552342086635,,,,1642.42653
0.165,24.0,0.003436075978150808,0.04626603915528296,0.9999999999999919,,,,1643.31284
0.07,-94.0,0.0030273317637681966,7.015785605760522,1.0,,,,1720.9771
0.185,38.0,0.01518688964445785,5.412266759106875,0.9970929557014475,,,,1699.83624
0.0,0.0,0.0,0.0,0.10483938610176835,,,,
0.215,48.0,0.0052023428946724555,0.05444181604552579,0.9996940666931906,,,,
0.065,-98.0,0.0017561446816054312,4.604684081418553,1.0,,,,
0.0,0.0,0.0,0.0,0.789041414655016,,,,
0.0,0.0,0.0,0.0,0.0006804572972188476,,,,
0.0,0.0,0.0,0.0,0.00019711252883153888,,,,
0.0,0.0,0.0,0.0,3.313886447597447e-05,,,,
0.17500000000000002,32.0,0.004372824189330235,0.05535063781165373,0.9999999963090143,,,,
0.065,-98.0,0.0016812838278598848,4.373451284531075,1.0,,,,
0.115,-6.0,0.0057542443647496146,3.949537554358068,1.0,,,,
0.18,36.0,0.014712914802243335,4.963387881959086,0.9999990647898385,,,,
0.165,28.0,0.009101076997915012,3.6302014572524723,0.9999999992959854,,,,
0.195,40.0,0.003894282414424227,0.05513096940694136,0.9999996668997188,,,,
0.0,0.0,0.0,0.0,0.0001834970971406724,,,,
0.03,106.0,0.014828991860810473,5.392401456077579,0.9999999999999363,,,,
0.215,46.0,0.025861576693582713,6.25512799886967,0.9999893630378472,,,,
0.095,-18.0,0.01597252984709532,14.608400297795587,1.0,,,,
0.17500000000000002,30.0,0.013485425400503386,4.249075789778938,0.9999999999110182,,,,
0.07,-100.0,0.0005945924922623302,1.8056374764547067,1.0,,,,
0.07,-92.0,0.002719576601089595,6.318125954235745,1.0,,,,
0.18,32.0,0.003270197512275029,0.05463861828095868,0.9999999966665502,,,,
0.0,0.0,0.0,0.0,0.18115151710180044,,,,
0.18,32.0,0.0037973218459726476,0.03632987704800181,0.9999999905861323,,,,
0.19,38.0,0.030638419004235046,10.175935118679588,0.9985858144103482,,,,
0.0,0.0,0.0,0.0,0.13072029768022178,,,,
0.18,34.0,0.012040488646214468,4.158123030724898,0.9999999987473104,,,,
0.17500000000000002,30.0,0.023637499488834122,9.169718411196165,0.9999999752771879,,,,
0.2,40.0,0.008225576846743427,0.06185220187609528,0.9999990141265473,,,,
0.185,-2.0,0.013981012642910132,8.46418257164916,0.9999999999999426,,,,
0.25,56.0,0.0073012040888303905,0.07744986490333845,0.9996141102425544,,,,
0.095,-40.0,0.0025201986810918352,2.7159895378434262,1.0,,,,
0.20500000000000002,42.0,0.011872330630763183,3.83538664429229,0.999999990392589,,,,
0.06,-100.0,0.001580827165443576,4.729283467041138,1.0,,,,
0.17500000000000002,30.0,0.012123459740957155,4.700169707767323,0.999999996668185,,,,
0.195,38.0,0.022446488680860282,5.580836177802605,0.9999999637713979,,,,
0.0,0.0,0.0,0.0,0.006528125948342933,,,,
0.1,-26.0,0.004043499832758695,3.8118619078890714,1.0,,,,
0.0,0.0,0.0,0.0,0.000255062788912215,,,,
0.0,0.0,0.0,0.0,0.00010934630944684924,,,,
0.0,0.0,0.0,0.0,0.00017347485283468578,,,,
0.0,0.0,0.0,0.0,7.123574652442946e-05,,,,
0.0,0.0,0.0,0.0,0.00044495941196887067,,,,
0.0,0.0,0.0,0.0,5.869238668284146e-05,,,,
0.07,-96.0,0.0009290512242696098,2.232447794843132,1.0,,,,
0.185,32.0,0.003911174425152121,0.04018960495320579,0.9999999999634891,,,,
0.0,0.0,0.0,0.0,5.726181383707679e-05,,,,
0.0,0.0,0.0,0.0,6.684831094115062e-05,,,,
0.0,0.0,0.0,0.0,0.00012035078078165774,,,,
0.07,-98.0,0.000806408284243882,1.8698631707707143,1.0,,,,
0.07,-100.0,0.000752867325019001,1.9239083786347997,1.0,,,,
0.0,0.0,0.0,0.0,0.013671630384729093,,,,
0.07,-100.0,0.0010557106094098928,2.547840905255926,1.0,,,,
0.08,-56.0,0.0024033186000083084,3.5171956496662777,1.0,,,,
0.0,0.0,0.0,0.0,0.08604183801925869,,,,
0.0,0.0,0.0,0.0,0.00042081812441601264,,,,
0.07,-96.0,0.0013572158990096742,3.039391644766793,1.0,,,,
0.17500000000000002,28.0,0.013218357739536933,5.318236048518526,0.9999999999980408,,,,
0.07,-98.0,0.0011318033591354085,2.6888476239403474,1.0,,,,
0.19,34.0,0.011574292577360236,3.8977787723835533,0.9999999999999952,,,,
0.0,0.0,0.0,0.0,0.266635885633293,,,,
0.17,36.0,0.02004951613649708,6.905937873129364,0.977229929866414,,,,
0.255,60.0,0.025428371178929772,7.196700676053475,0.967615875075644,,,,
0.0,0.0,0.0,0.0,0.015307860957228345,,,,
0.0,0.0,0.0,0.0,5.057266781968461e-05,,,,
0.07,-100.0,0.00046230526590801185,1.1246105007642853,1.0,,,,
0.165,22.0,0.029379332375461083,13.7382023843516,1.0,,,,
0.0,0.0,0.0,0.0,3.044347224955375e-05,,,,
0.0,0.0,0.0,0.0,0.00048541755245461784,,,,
0.07,-100.0,0.0006056769372893379,1.4618765119696904,1.0,,,,
0.075,-98.0,0.0037777970663767824,8.143939578543852,1.0,,,,
0.34500000000000003,76.0,0.03918782401965873,5.331610748104666,0.9794464509470794,,,,
0.0,0.0,0.0,0.0,0.0029410142012224875,,,,
0.0,0.0,0.0,0.0,0.09651978343002497,,,,
0.0,0.0,0.0,0.0,0.06530870887289687,,,,
0.0,0.0,0.0,0.0,0.00012385248145956246,,,,
0.26,54.0,0.013432323085229186,3.2210925869103884,0.9999999999975596,,,,
0.0,0.0,0.0,0.0,0.005639668034080842,,,,
0.075,-98.0,0.002887124065196048,6.250218518671233,1.0,,,,
0.18,28.0,0.0066665877828900955,2.8141380180487494,1.0,,,,
0.185,30.0,0.008348837576825564,3.132059738331373,1.0,,,,
0.0,0.0,0.0,0.0,0.09933182355640649,,,,
0.07,-50.0,0.0332888223472495,49.502894262925864,1.0,,,,
0.0,0.0,0.0,0.0,0.06957053906578604,,,,
0.28500000000000003,60.0,0.03266925097917508,7.485442526191566,1.0,,,,
0.0,0.0,0.0,0.0,0.00438404753100288,,,,
0.265,56.0,0.005507286240532741,0.08326423091587139,1.0,,,,
0.195,34.0,0.013139749308563025,4.042996099764941,1.0,,,,
0.19,40.0,0.005816406537397366,0.22232273582962886,0.9831004918155896,,,,
0.0,0.0,0.0,0.0,0.13386318090184293,,,,
0.0,0.0,0.0,0.0,0.0003716165379470932,,,,
0.0,0.0,0.0,0.0,5.2320278773918995e-05,,,,
