Fitness,Establishment_Time,Error_Fitness,Error_Establishment_Time,Probability_Adaptive,Mean_Fitness,Kappa_Value,Mutant_Cell_Fraction,Inference_Time
0.0,0.0,0.0,0.0,0.00015066934302266418,,,,
0.0,0.0,0.0,0.0,0.042593476390149265,,,,
0.0,0.0,0.0,0.0,0.04345904914896595,,,,
0.0,0.0,0.0,0.0,9.25361624218585e-05,,,,
0.135,56.0,0.029657422308404076,0.09716170686390804,0.9391319127108625,,,,
0.0,0.0,0.0,0.0,0.0001580494868312172,,,,
0.0,0.0,0.0,0.0,0.4917416924535922,,,,
0.0,0.0,0.0,0.0,0.00028418698727599275,,,,
0.0,0.0,0.0,0.0,0.00030372596533706606,,,,
0.0,0.0,0.0,0.0,0.0001310211381014917,,,,
0.17,58.0,0.01482899185795083,4.827101476708114,0.9642024029118778,,,,
0.0,0.0,0.0,0.0,9.664734349496825e-05,,,,
0.0,0.0,0.0,0.0,0.00010727693222119123,,,,
0.11,44.0,0.020971520000000004,20.97152,0.9421057918315051,,,,
0.0,0.0,0.0,0.0,8.925499743754164e-05,,,,
0.0,0.0,0.0,0.0,0.0516692421675252,,,,
0.0,0.0,0.0,0.0,0.00016501162802688016,,,,
0.0,0.0,0.0,0.0,0.06943826557658155,,,,
0.0,0.0,0.0,0.0,0.00016501162802688016,,,,
0.0,0.0,0.0,0.0,0.00011061052736316868,,,,
0.165,-10.0,0.0036946692446673413,13.18855411610819,1.0,,,,
0.0,0.0,0.0,0.0,2.609426727997006e-05,,,,
0.0,0.0,0.0,0.0,0.00015066934302266418,,,,
0.0,0.0,0.0,0.0,0.384539564202627,,,,
0.155,50.0,0.029658267322689766,7.414552001776039,0.9975267228103087,,,,
0.0,0.0,0.0,0.0,0.03743385608989968,,,,
0.125,46.0,0.16612617729800105,0.16579425719542742,0.9911514957582886,,,,
0.145,-14.0,0.011205596686652827,3.81445124756256,0.9999999999999988,,,,
0.12,38.0,0.01519015049927834,2.963968899221933,0.9984487796282456,,,,
0.0,0.0,0.0,0.0,0.00010727693222119123,,,,
0.0,0.0,0.0,0.0,0.00013917610632010238,,,,
0.0,0.0,0.0,0.0,0.0473547597032007,,,,
