1696016,5789,9617,1962170,1309458,1788095,6041154,2137138,2284106,4514905
9568026,33774,45094,8953508,6697168,7851135,8152684,4540518,35994061,27681968
24637743,117245,150030,61189676,68533564,74123949,28377896,38362840,48971589,65333057
1,1,1,1,31553,1,1,122,1,1
1,1,854,8838,1,1,1,1,1,1
2991,1,1,1,1,1,1,245,1,1
427,1,1,1,1,1,1183,92,1,1
1,1,1,1,1,15,315,214,1,1
1,1,1,1,1,138,1,230,1,1
1,1929,1068,8838,1,1,1,1,1,1
1,1,1,1,1,246,1,460,1,1
3418,1,1,1,55218,184,1,1,1,1
854,3377,2992,26515,1,1,1,1,1,1
854,1,1,1,1,323,1,322,1,1
13246,1,1,1,1,1,1,598,1,1
1,1447,427,8838,1,1,1,1,1,1
2991,14957,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,30,84,17
1,1,1,1,1,15,118,15,1,1
1,1,1,1,1,184,828,828,1,1
1,1,1,1,1,107,473,368,1,1
8546,1,1,1,1,169,1,429,1,1
427,1,1,1,1,1,1893,2700,1,1
1,1,1,1,1,1,2051,2225,1,1
1,1,1,1,1,1,59799,55492,1,1
1,1,1,1,1,1,71791,61952,1,1
427,1,213,35354,31553,1045,1,1,1,1
135886,1,1,1,1,1,1,10420,1,1
1,1,1,1,1,34994,1,23633,1,1
1,1,1068,8838,1,1,1,1,1,1
1,482,2564,8838,1,1,1,1,1,1
854,482,213,8838,1,1,1,1,1,1
427,1,2778,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
1,482,4060,247480,323420,1722,1,1,1,1
46150,103253,142336,8838,1,1,1,1,1,1
1,1,1,1,1,1,394,1,1,313
1,8202,5129,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
854,1,3846,8838,1,1,1,1,1,1
1,482,2350,8838,1,1,1,1,1,1
427,1,2350,8838,1,1,1,1,1,1
1,1,1,1,1,184,118,76,98,261
1,482,2350,8838,1,1,1,1,1,1
427,482,2778,8838,1,1,1,1,1,1
427,1,1709,8838,1,1,1,1,1,1
37603,62241,213,1,1,46,39,30,28,17
9828,14957,1,1,1,1,1,1,1,1
1,12062,27783,8838,1,1,1,1,1,1
1,1,1,1,1,30,39,1,1,139
427,482,4060,8838,1,1,1,1,1,1
427,482,4274,8838,1,1,1,1,1,1
427,482,1282,8838,1,1,1,1,1,1
1709,3859,16242,8838,1,1,1,1,1,1
1,1,1,1,1,1,1,1,42,174
1,1,1,1,1,123,1,107,1,1
1,2894,213,8838,1,1,1,1,1,1
6837,14957,1,1,1,1,1,1,1,1
1281,1929,1068,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,482,854,8838,1,1,1,1,1,1
427,1,1282,8838,1,1,1,1,1,1
64951,91673,1709,1,1,15,78,46,112,87
427,1,1709,8838,1,1,1,1,1,1
427,482,1709,8838,1,1,1,1,1,1
427,1,1068,8838,1,1,1,1,1,1
55978,68513,1282,1,1,46,39,1,84,69
1709,964,5770,26515,7888,30,1,1,1,1
427,482,3419,8838,1,1,1,1,1,1
79053,92156,1,1,1,30,78,15,84,52
1709,964,3419,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
427,1,1709,8838,1,1,1,1,1,1
1,1,1,1,1,15,39,1,42,52
48286,42941,1068,1,1,92,118,30,84,69
1,482,2350,8838,1,1,1,1,1,1
1,1,1,1,1,61,1,122,1,1
854,3377,6197,17677,1,1,1,1,1,1
1,964,2564,8838,1,1,1,1,1,1
134177,143300,213,1,1,61,118,61,112,87
1,1447,3419,17677,1,1,1,1,1,1
427,964,1709,17677,1,1,1,1,1,1
1281,1929,4915,8838,1,1,1,1,1,1
1,482,1709,8838,1,1,1,1,1,1
1,482,2778,8838,1,1,1,1,1,1
1,482,1709,8838,1,1,1,1,1,1
427,2412,1496,8838,1,1,1,1,1,1
1,482,1496,8838,1,1,1,1,1,1
1,482,641,8838,1,1,1,1,1,1
427,482,2350,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
854,7237,8548,8838,1,1,1,1,1,1
1,1,1,1,1,92,670,1,1,1
427,482,1282,8838,1,1,1,1,1,1
6837,15439,1,1,1,1,1,1,1,1
7264,15439,1,1,1,1,1,1,1,1
1,1447,1496,8838,1,1,1,1,1,1
13674,28949,1068,1,1,15,1,30,28,34
24356,48249,213,1,1,1,39,15,14,52
1,2412,3846,8838,1,1,1,1,1,1
427,482,3419,8838,1,1,1,1,1,1
1,964,3633,8838,1,1,1,1,1,1
427,482,2778,8838,1,1,1,1,1,1
427,1,1923,8838,1,1,1,1,1,1
427,1,854,8838,1,1,1,1,1,1
1,2412,1709,8838,1,1,1,1,1,1
1,1447,4274,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,964,2992,8838,1,1,1,1,1,1
1,482,854,8838,1,1,1,1,1,1
18374,5789,1,1,1,1,1,15,56,17
51705,55486,854,1,1,76,1,76,56,17
1,1,1,1,1,30,78,92,1,1
4273,13509,1,1,1,1,1,1,1,1
427,1447,4060,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
331597,138475,1496,1,1,123,157,138,267,191
1709,482,3633,8838,1,1,1,1,1,1
159816,27502,3846,1,1,107,197,122,126,52
1,482,1496,8838,1,1,1,1,1,1
76062,85401,1,1,1,30,78,15,98,34
1,964,2564,8838,1,1,1,1,1,1
1,964,2992,8838,1,1,1,1,1,1
1,964,1496,8838,1,1,1,1,1,1
1,1447,5129,8838,1,1,1,1,1,1
1,482,2564,8838,1,1,1,1,1,1
5127,14957,1,1,1,1,1,1,1,1
1,482,1282,1,1,615,39,15,1,1
1,482,1709,8838,1,1,1,1,1,1
1,1447,1709,8838,1,1,1,1,1,1
1,1447,5342,8838,1,1,1,1,1,1
1,482,1496,35354,1,1,1,1,1,1
1,482,2137,8838,1,1,1,1,1,1
427,964,2350,8838,1,1,1,1,1,1
1,482,854,8838,1,1,1,1,1,1
1709,1929,8548,8838,1,1,1,1,1,1
142296,156327,2350,1,1,76,39,107,210,191
854,1447,2350,17677,1,1,1,1,1,1
854,482,1709,8838,1,1,1,1,1,1
103410,134615,213,1,1,46,118,76,84,156
1,1,1,1,7888,1,1,1,1,104
51277,3377,2137,1,1,15,157,15,28,17
1,1,1496,35354,1,1,1,1,1,1
427,2412,2350,8838,1,1,1,1,1,1
1,1,1709,8838,7888,15,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
1,964,1923,8838,1,1,1,1,1,1
25638,36669,213,1,1,15,1,15,42,17
5982,12062,1,1,1,1,1,1,1,1
1,3859,2564,8838,1,1,1,1,1,1
1,482,1709,8838,1,1,1,1,1,1
1,964,1923,8838,1,1,1,1,1,1
427,1,854,8838,1,1,1,1,1,1
6409,15922,1,1,1,1,1,1,1,1
12392,13509,16242,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,482,2350,8838,1,1,1,1,1,1
1,482,1709,8838,1,1,1,1,1,1
427,482,1496,8838,1,1,1,1,1,1
1281,1,4274,17677,1,1,1,1,1,1
119648,148125,19020,1,1,138,118,61,182,104
1,1,1709,1,1,984,1,15,42,17
427,482,854,8838,1,1,1,1,1,1
427,964,213,8838,1,1,1,1,1,1
81189,28467,17097,1,1,61,1,30,28,17
1,1,1,1,1,1,1,153,70,261
1,1,1,1,7888,61,1,1,1,1
1,1,1,8838,1,307,512,1,1,1
117084,120623,427,1,1,46,78,46,112,52
427,1,1068,8838,1,1,1,1,1,1
427,1,1,1,1,76,78,76,295,191
1281,3377,17097,17677,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
73498,80093,641,1,1,15,1,15,70,34
16665,1,1,1,1,1,1,337,1,1
1,964,2350,8838,1,1,1,1,1,1
1,2412,213,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
854,2412,3846,8838,1,1,1,1,1,1
2563,1447,1,1,1,1,1,1,1,1
15810,1,1,1,1,1,1,15,28,52
1,1,1068,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
1,482,2564,8838,1,1,1,1,1,1
427,964,3419,8838,1,1,1,1,1,1
427,2894,10472,8838,1,1,1,1,1,1
1,1447,3205,8838,1,1,1,1,1,1
427,964,1709,8838,1,1,1,1,1,1
1,964,2778,8838,1,1,1,1,1,1
427,1,1709,8838,1,1,1,1,1,1
1,2412,2137,8838,1,1,1,1,1,1
427,964,1709,8838,1,1,1,1,1,1
1,482,2350,8838,1,1,1,1,1,1
19229,482,427,1,1,15,1,30,28,17
1,482,1496,8838,1,1,1,1,1,1
186309,86848,1923,1,1,92,197,153,126,209
427,482,2350,8838,1,1,1,1,1,1
1,1447,2137,8838,1,1,1,1,1,1
30339,81058,641,1,1,46,1,30,14,34
1,1447,1068,8838,1,1,1,1,1,1
854,1,854,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
1,482,1068,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
246988,92638,1282,1,1,76,78,153,210,139
1,1,1282,8838,1,1,1,1,1,1
1,1447,1068,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
1,1,1,1,1,15,197,61,14,17
1,1,1068,8838,1,1,1,1,1,1
1,482,641,8838,1,1,1,1,1,1
427,482,1923,8838,1,1,1,1,1,1
427,1,2564,8838,1,1,1,1,1,1
427,1,2350,8838,1,1,1,1,1,1
427,482,3633,8838,1,1,1,1,1,1
261089,264888,427,1,1,169,157,92,168,244
1,482,854,8838,1,1,1,1,1,1
1,482,1496,8838,1,1,1,1,1,1
427,1,1923,26515,1,1,1,1,1,1
1,1,854,8838,1,1,1,1,1,1
1,1,1,1,1,107,236,46,281,453
1281,2894,12395,8838,1,1,1,1,1,1
107256,144265,213,1,1,76,118,30,70,34
6409,78163,172684,17677,1,1,1,1,1,1
427,964,5342,8838,1,1,1,1,1,1
15810,16887,1,1,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
854,482,5342,8838,1,1,1,1,1,1
2136,1,1,1,1,646,16843,19290,4262,191
18374,17369,1,1,1,1,1,1,1,1
1,964,427,8838,1,1,1,1,1,1
145714,175144,427,1,1,153,118,92,140,104
427,1,2137,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
854,482,1068,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
427,1,1,1,1,46,39,1,112,174
1,964,2137,8838,1,1,1,1,1,1
27348,119175,192773,8838,15776,30,1,1,1,1
1,1,1,1,1,138,39,15,1,1
427,1,854,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
589268,829405,318653,26515,23664,415,552,291,464,435
1709,1929,7052,8838,1,1,1,1,1,1
1,1,1,1,1,446,1,92,421,87
176054,248001,2778,1,1,92,1,61,182,156
91445,142817,1068,1,1,46,1,76,84,69
427,964,2992,8838,1,1,1,1,1,1
74352,99875,1,1,1,30,1,61,70,69
427,3859,2564,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
1,964,2778,8838,1,1,1,1,1,1
1,964,1068,8838,1,1,1,1,1,1
1,1447,1282,8838,1,1,1,1,1,1
1,1447,1923,8838,1,1,1,1,1,1
76489,344499,347291,53031,23664,61,39,61,56,34
1,482,1496,8838,1,1,1,1,1,1
42731,55969,1,1,1,46,78,15,56,34
4273,53074,131436,17677,1,1,1,1,1,1
427,964,641,8838,1,1,1,1,1,1
1,1,1,1,1,184,394,1,1,1
1,1,1282,8838,1,1,1,1,1,1
427,482,2350,8838,1,1,1,1,1,1
1,964,427,8838,1,1,1,1,1,1
1,482,641,8838,1,1,1,1,1,1
1281,2894,5342,17677,1,1,1,1,1,1
178617,237386,135924,1,1,107,39,46,182,52
1,482,1709,8838,1,1,1,1,1,1
427,1,1068,8838,1,1,1,1,1,1
1,482,1709,8838,1,1,1,1,1,1
854,1,2564,8838,1,1,1,1,1,1
43158,56451,213,1,1,46,39,15,42,17
1,1,854,8838,1,1,1,1,1,1
1,964,3633,8838,1,1,1,1,1,1
854,964,3419,8838,1,1,1,1,1,1
1281,2894,8976,1,1,215,1,122,126,122
427,964,4701,8838,1,1,1,1,1,1
