1,1,1,1,1,1,1,100,1,136,471,279,413,726,463
47,117,81,72,126,59,59,57,930,409,693,651,446,779,668
1,1,1,1,1,1,1,1,1,1,1,1,1,318,354
1,1,1,1,1,1,1,1,1,1,1,1,1,177,81
4778,4239,5660,5725,4989,3722,1510,686,230,1,1,1,1,1,1
3354,3297,3400,3059,2557,2230,755,243,38,19,27,1,1,1,1
1,1,1,1,1,1,1,57,220,1,1,1,392,1,149
1,1,1,1,1,1,131,1,1,1,721,1,305,1,136
1139,883,1170,1296,568,738,275,114,9,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,294,1,1,109
775,824,1089,976,1168,2348,7014,7595,6897,5966,2746,806,261,496,654
1,1,1,1,94,354,1354,2760,508,994,1220,387,838,1010,599
31,29,1,29,31,14,47,1,1784,311,527,480,479,655,708
15,1,20,29,315,1846,5899,6307,8134,5947,3023,1302,620,637,654
15,1,10,1,63,354,2194,7924,12077,16925,11151,3473,1993,283,627
506,323,458,713,11967,42134,168978,184588,209589,145754,77613,30071,7745,1275,627
379,235,295,582,14240,47024,172227,193842,249494,123642,62995,26256,8093,2746,654
538,647,1435,1952,5525,12424,27975,55655,64884,93692,57724,21510,5610,1399,654
585,588,834,1194,12409,47541,195070,213295,257456,173637,93119,34631,10250,2144,736
15,29,122,480,15535,50274,201042,207817,204725,146728,72426,21882,6535,1453,654
1028,971,885,1588,18345,62166,231511,253660,283222,169328,90567,36802,9542,2392,736
1,1,1,1,126,132,863,1745,988,1150,998,542,882,620,681
901,824,3064,5201,22671,39016,40302,32655,21804,7799,2857,1411,936,1151,613
316,323,305,495,10672,44852,188092,209061,205752,167729,87156,29745,7069,1772,681
1155,1089,1618,1282,2684,4934,11547,16520,14062,11699,6546,2140,1361,832,708
1,1,1,1,31,1,203,557,163,409,554,651,642,1222,777
4462,4622,5345,5274,3915,4092,1534,929,259,604,1220,852,1143,1080,749
1,1,1,14,1,59,35,57,76,272,471,635,435,726,599
15,1,1,1,126,192,599,572,892,818,693,977,751,956,722
63,58,142,233,4673,11582,35709,53624,57527,53387,29458,9212,3267,1417,708
221,176,610,1340,3347,7061,13789,19696,16058,15150,7045,3504,1339,974,722
1,1,1,1,1,29,47,185,287,604,499,310,446,708,708
284,500,631,1238,16830,68696,271346,301076,282800,208384,102717,33343,8671,2073,777
284,559,213,393,663,886,395,314,268,1,1,1,1,1,1
1,1,1,1,1,1,35,1,1793,545,721,759,664,886,954
47,1,30,43,63,443,695,2345,6052,15891,15367,7196,2984,1258,736
221,264,427,655,5967,13473,34594,45099,38907,29053,12954,4249,1372,832,790
1313,1619,1354,1456,10483,38145,157299,174832,208524,124110,71122,27186,7788,1718,858
1329,1236,1618,1369,18693,63156,268744,298559,290647,228078,121663,41951,10904,1860,818
