5964,6666,2585,1405,133,499,1,1,1
730,969,184,78,1,1,1,1,1
25035,18787,9695,4216,266,249,1,1,1
1,1,1,156,133,499,1,1,1
649,606,461,78,1,1,1,1,1
486,484,461,78,1,1,1,1,1
365,969,184,702,266,249,1,1,1
365,121,277,78,1,1,1,1,1
162,121,1,1,1,1,1,1,1
365,484,184,156,1,1,1,1,1
1095,484,369,78,1,1,1,1,1
405,242,277,78,133,1,1,1,1
446,969,277,156,1,1,1,1,1
243,121,92,78,1,1,1,1,1
243,242,461,234,266,249,1,1,1
730,1090,277,78,1,1,1,1,1
162,121,184,78,1,1,1,1,1
7019,6302,3878,858,133,249,1,1,1
6248,5090,5817,1717,133,499,1,1,1
162,363,92,78,1,1,1,1,1
1420,1090,738,156,133,249,1,1,1
