Fitness,Establishment_Time,Error_Fitness,Error_Establishment_Time,Probability_Adaptive,Mean_Fitness,Kappa_Value,Mutant_Cell_Fraction,Inference_Time
0.085,-22.0,0.03222784620773122,51.210401871269376,0.9979435540438146,0.008375605615999066,2.5,0.06386930705614415,19.4467
0.1,118.0,nan,nan,0.9468870834438864,0.0024918682281749537,2.5,0.018164994732443845,18.79375
0.095,-8.0,0.0025596912119848726,0.07564404241332241,0.9976165625845996,0.005637364615993488,2.5,0.04879597191316811,18.75817
0.11,14.0,0.021410552270570385,20.773334492089475,0.9776339028367927,0.0002875253283276164,2.5,0.003467343791447982,19.19266
0.11,12.0,0.042233261833387395,42.97419599486128,0.999752450671991,0.008122539446739586,2.5,0.06502987705857592,19.84816
0.06,-80.0,0.09513003458250548,301.4601589021861,0.9951016038677731,0.004066964173998296,2.5,0.041359714630377756,19.02832
0.055,-98.0,0.021986522649840447,83.72805270738952,0.9948112461380317,0.005250228325271953,2.5,0.05041503171344455,18.98892
0.095,-12.0,0.016719494222274235,22.472570199734335,0.9998284429377907,0.0024292645009086023,2.5,0.03152324558701966,19.0813
0.23,66.0,0.020167666495699777,4.727477925832858,0.9999998532545208,0.008160936882102938,2.5,0.08258685454396207,18.98242
0.09,-40.0,0.006084185542043191,10.339835510099274,1.0,0.005531224838555164,2.5,0.0741275959320629,19.10013
0.065,-100.0,0.005774111637562306,19.504305132055205,1.0,0.00978398227170257,2.5,0.1303665653235098,18.98319
0.08,-68.0,0.004513041636385907,10.044826437598587,1.0,0.016046109595243243,2.5,0.21322635084238714,19.05706
0.075,-92.0,0.004272091441672849,11.666607104932172,1.0,0.024820000878765937,2.5,0.3290770291596444,19.01016
0.075,-100.0,0.0010662644319084516,3.06587828225339,1.0,0.035635615818931356,2.5,0.4709437758285468,19.01627
0.12,38.0,0.1326353725988873,53.05421535682674,0.9770958689404726,0.047154727364782684,2.5,0.6195949297499331,19.04153
0.115,42.0,0.03769983876565444,31.619211050275077,0.9623631244740145,0.05763742460487222,2.5,0.7491831509002258,19.19606
0.105,38.0,0.050761806708278276,34.85139845902089,0.9741378019776922,0.0669602655027568,2.5,0.8492438749403134,19.17603
0.135,36.0,0.05931646346804329,29.658208007531158,0.9732009203765281,,,,19.22788
0.0,0.0,0.0,0.0,0.4047884973345982,,,,19.07162
0.105,20.0,0.041943039344639534,60.26553893696858,0.9767943730669593,,,,19.24301
0.1,118.0,0.04843165086926249,83.88608,0.9958554838071468,,,,19.12449
0.125,46.0,0.10829652377069238,64.97787816367443,0.9637989196285202,,,,19.21922
0.0,0.0,0.0,0.0,0.7010695135680797,,,,19.28601
0.13,50.0,1.7596806695461071,887.7668245586013,0.9889528434655404,,,,19.17693
0.125,48.0,0.01875749095155862,0.4191119956790935,0.9752241217867053,,,,19.1825
0.1,118.0,2.6553641411130715,2.652710104653697,0.959553162753093,,,,19.14968
0.17,64.0,0.020971209941106527,0.19740389425484184,0.9862446039344626,,,,19.13219
0.11,28.0,0.05355613225842546,48.59722964583772,0.9628180467796773,,,,19.27621
0.115,38.0,0.10270316698244991,72.94804637652808,0.948171267700204,,,,
0.18,70.0,0.13698531282564447,34.24634875387928,0.9533207131614163,,,,
0.085,8.0,0.041943028285980975,0.15766723051649306,0.9482863413368028,,,,
0.0,0.0,0.0,0.0,0.8743508858864174,,,,
0.0,0.0,0.0,0.0,0.8634508688531852,,,,
0.1,12.0,0.029651484148154553,32.54564301717082,0.9949529436784555,,,,
0.17,58.0,0.05978879300032299,22.66187791452576,0.9862871177407846,,,,
0.125,32.0,0.026527003173445186,0.26253270809014895,0.9736578850564447,,,,
0.0,0.0,0.0,0.0,0.8909477188918734,,,,
0.23500000000000001,78.0,0.04502529460628577,9.371748132315009,0.9196828753065952,,,,
0.11,-100.0,nan,nan,0.9713216735979521,,,,
0.11,38.0,0.08719139409155895,63.41191604001326,0.9712125266174159,,,,
0.1,118.0,nan,nan,0.947496271677443,,,,
0.115,26.0,0.07329528434850849,65.6375689666903,0.992992281417615,,,,
0.095,8.0,0.018305432056095708,0.3734026505968211,0.9679069796701917,,,,
0.0,0.0,0.0,0.0,0.8634508688531852,,,,
0.13,-14.0,0.05845897906896422,37.13863850855817,0.9755187085042933,,,,
0.1,40.0,0.059316282421328824,2.3093257739776774,0.96708124203285,,,,
