1081,7852,3833,25596,62311,1,626,41,1,1,1,1
1802,1570,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,34,83,138,36
1,4711,3833,18453,1,1,1,1,1,1,1,1
1,3140,2555,595,1684,1,1,1,1,1,1,1
1,1,1,1,1,1,220,41,102,50,1,110
36048,1,1,1,1,1,203,83,136,100,107,110
1,1,1,1,1,1,169,1,17,16,15,55
360,1,1,1,1,1,507,881,613,133,1,1
1,3140,3833,595,1,1,1,1,1,1,1,1
113553,3140,3833,595,1,1,406,797,477,251,276,461
3604,1,1,1,10104,14991,1,1,1,1,1,1
1,1,1,1,1,1,1,41,801,1188,783,221
1,7852,3833,10119,21893,2498,541,1,1,1,1,1
1,1,1,1785,5052,4997,1,1,1,1,1,1
1,4711,1277,595,1,1,1,1,1,1,1,1
2883,1,1277,1,1,1,1,41,34,16,15,18
1,1570,3833,595,1,1,1,1,1,1,1,1
360,6281,2555,30953,38734,2498,541,1,1,1,1,1
1802,26698,10221,73812,257666,14991,2251,41,17,16,1,1
1,3140,1277,595,1684,2498,1,1,1,1,1,1
1,1570,3833,595,1,1,1,1,1,1,1,1
1,1,1,1,1,1,135,209,1,1,1,1
720,3140,1277,595,1,1,1,1,1,1,1,1
1,1,1,1,1,1,423,1,937,16,1,1
71376,1,1,1,1,1,169,419,255,184,291,166
360,6281,7666,14286,8420,1,135,41,1,1,1,1
1,1570,5110,17857,69047,9994,2538,83,1,1,1,1
1,1,1,1785,1684,2498,1,1,1,1,1,1
25234,1,2555,1,1,1,67,167,68,133,107,55
720,1570,1277,595,1,1,1,1,1,1,1,1
1,1,1,1785,1684,2498,1,1,1,1,1,1
1,1,1,1,1,1,1,83,477,585,476,110
1,1,1,1,1,1,1,1,1,100,1,314
1,1,1277,595,5052,2498,1,1,1,1,1,1
720,3140,1277,1785,1684,4997,1,1,1,1,1,1
360,1570,5110,595,1,1,1,1,1,1,1,1
15500,1,1,1,1,1,84,1,34,16,92,73
720,9422,19165,21429,37050,4997,490,1,1,1,1,1
360,1,3833,1785,1684,1,1,1,1,1,1,1
720,1,1,1,1,4997,16,83,1,1,1,1
720,3140,2555,4166,11788,4997,33,41,1,1,1,1
1,1570,1277,1785,1684,2498,1,1,1,1,1,1
1,1570,5110,595,1,1,1,1,1,1,1,1
