4511,4765,5680,7147,53849,89622,123924,149220,149492,97380,49128,31639,10186,3134,839
207,368,703,3339,56549,89622,123924,149220,149492,90175,45021,28557,8924,2997,929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,215,2735,13471,17046,20187,21957,20797,13039,6070,2695,1444,633,200,59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,522,885,3163,52274,78697,108817,131029,131268,79806,46407,26438,8093,2677,869
972,983,1068,2695,55460,102064,141128,169936,170245,104682,46433,29520,8770,2974,869
3315,2982,15815,39117,104836,164268,236408,296282,308936,183417,70971,34865,8093,1395,839
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1352,2214,5585,77208,116234,160721,193528,193880,129484,59677,32746,11663,2951,989
0,0,0,0,2,8,30,94,192,501,776,818,1160,869,1019
0,0,0,0,1,1,1,1,1,599,892,1109,1231,915,1109
4144,3751,3986,6151,57681,102064,141128,169936,170245,118489,60165,37321,11478,3935,989
366,307,859,1464,16517,31139,43801,52742,52838,37144,17171,11702,3939,1304,816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,11,40,119,273,477,626,908,983,899
0,0,0,0,3,11,1,1,1,599,892,1109,1231,823,839
0,0,0,0,1,5,1,71,1,382,662,892,1073,1171,869
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,2306,2527,3749,42571,78697,108817,131029,131268,83711,40555,22441,8770,3180,1139
4080,4489,5263,6874,55518,89622,123924,149220,149492,114074,56623,31494,12186,3867,1139
0,0,0,0,2,8,29,88,223,435,648,806,895,901,862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,6,21,73,225,604,1348,2330,3074,3082,3200,2059,1199
414,430,1354,4433,85360,142807,205523,257576,268576,168018,85859,52394,15971,6040,1259
0,0,0,0,2,8,30,94,247,466,776,1004,1160,1217,1109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,5,21,72,186,366,433,885,1180,1229
940,768,1537,3710,58624,102064,141128,169936,170245,116313,57496,35973,11663,3981,1259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,6,21,73,212,513,960,1372,1589,1749,1647,1349
3204,3566,3491,5194,55112,102064,141128,169936,170245,113108,49770,35539,9940,4050,1409
17,43,108,270,648,1456,3003,5395,6532,7216,7212,5634,4030,2413,1349
0,0,0,0,3,11,40,122,307,583,892,1109,1231,1235,1186
0,0,0,3,11,39,122,327,730,1263,1666,1837,1809,1487,1371
0,0,0,0,1,5,18,75,213,392,770,1102,1380,1567,1409
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,2121,13965,23463,28525,32456,15541,9779,2072,1857,2002,1589,769,233,67
0,0,0,0,0,1,7,31,72,266,525,864,892,1006,1529
1,1,1,1,827,2194,3858,5905,7521,6505,5441,3524,1846,892,490
0,0,0,2,8,30,101,294,711,1331,1902,2273,2369,1510,1529
350,338,4559,23181,138712,217348,312799,392020,408762,302394,138144,71272,18033,5239,1379
462,92,1615,6112,74184,124151,178673,223925,233489,148915,59113,29279,7170,2082,1679
0,0,0,1,5,22,1,16,1,1139,1694,2106,2338,1784,1919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,5,22,76,232,584,1139,1694,2106,1784,1876,1769
0,0,0,0,1,1,1,1,1,577,930,1252,1506,1189,1619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,4,16,55,168,424,826,1228,1528,1696,1395,1634
0,0,0,1,1,1,1,1,1,1331,1848,2273,2424,1967,2157
0,0,0,0,1,5,22,79,234,535,934,1252,1661,1876,1979
1,34,1,19,1,19,1,1,24,1644,2412,2311,3046,2059,2458
0,0,0,0,0,0,0,5,22,76,198,431,838,1464,2279
470,1003,1250,1620,9272,17745,31192,47747,46254,60029,42608,28496,13294,4873,2249
0,0,0,0,0,3,16,59,181,432,784,1192,1616,1988,2099
2056,1937,2110,3847,43181,62530,83072,96107,92507,64938,29774,18714,6801,3068,1123
0,0,0,2,8,1,1,1,1,1331,1902,2273,2424,2288,2157
0,0,0,0,1,8,31,106,302,665,1115,1396,1938,2173,2309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,1,117,3113,6201,11346,18076,13594,22222,19308,12660,4400,2288,1985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,1260,1146,5097,93648,164268,236408,296282,308936,222312,104057,69394,23111,7207,2728
0,0,0,1,5,22,1,16,1,1351,2092,2707,2800,2608,2938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,491,1354,6971,120591,188953,271934,340806,355361,203029,117764,62748,21418,6773,2578
3172,3105,4742,15271,138712,217348,312799,392020,408762,277094,127723,77002,22157,6933,3028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,1537,2735,7128,136829,217348,312799,392020,408762,274939,125567,83937,25696,9152,3058
15,1,26,195,8824,22558,35588,48316,35311,25682,31935,17843,6216,2906,1731
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,1383,1745,5643,104836,164268,236408,296282,308936,151547,82316,47675,14433,5239,3268
0,0,0,1,1,1,1,1,1,1845,2637,3151,3361,2539,2990
1578,1814,2840,7011,118106,188953,271934,340806,355361,215997,107830,66649,20587,8443,3538
0,0,0,0,3,16,60,198,540,1140,1837,2475,2976,2974,3366
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,11,38,106,247,445,487,701,707,668,590
0,0,0,0,0,0,0,1,1,38,104,1,480,881,1439
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,92,859,6776,138712,217348,312799,392020,408762,294435,163889,94772,31851,10457,3718
0,0,2,8,1,1,1,1,1,2748,3644,4700,4628,3455,3508
