Fitness,Establishment_Time,Error_Fitness,Error_Establishment_Time,Probability_Adaptive,Mean_Fitness,Kappa_Value,Mutant_Cell_Fraction,Inference_Time
0.0,0.0,0.0,0.0,0.010900092465395266,0.00010964821203914361,2.5,0.0007752234150274512,412.38327
0.0,0.0,0.0,0.0,0.368286035666554,0.0004899510603123885,2.6084841166000063,0.0026406725878860182,408.46403
0.0,0.0,0.0,0.0,0.024904520076548656,0.005773944104773538,3.538240195383358,0.02253520329323409,424.21125
0.0,0.0,0.0,0.0,0.013841549079138515,0.05490668398595444,2.8822414373277883,0.17591802077632546,463.34023
0.0,0.0,0.0,0.0,0.03424909966848913,0.24292878379380933,2.8822414373277883,0.7251138326140701,
0.0,0.0,0.0,0.0,0.07275590508582552,,,,
0.0,0.0,0.0,0.0,0.24016373824760853,,,,
0.0,0.0,0.0,0.0,0.041863004683933086,,,,
0.0,0.0,0.0,0.0,0.49962716406396823,,,,
0.0,0.0,0.0,0.0,0.0361211760228236,,,,
0.0,0.0,0.0,0.0,0.4806547163317519,,,,
0.0,0.0,0.0,0.0,0.0005712939258544913,,,,
0.0,0.0,0.0,0.0,0.029485283826021204,,,,
0.0,0.0,0.0,0.0,0.013368770533589158,,,,
0.0,0.0,0.0,0.0,0.14153193148890517,,,,
0.0,0.0,0.0,0.0,0.058703073204026145,,,,
0.0,0.0,0.0,0.0,0.028177665121291887,,,,
0.0,0.0,0.0,0.0,0.021165619788805688,,,,
0.0,0.0,0.0,0.0,0.03358060996090288,,,,
0.0,0.0,0.0,0.0,0.03448661532505902,,,,
0.0,0.0,0.0,0.0,0.0074215363416503975,,,,
0.0,0.0,0.0,0.0,0.05670687312144237,,,,
0.0,0.0,0.0,0.0,0.05499406055531273,,,,
0.0,0.0,0.0,0.0,0.02222534020489104,,,,
0.0,0.0,0.0,0.0,0.0071548682063268055,,,,
0.0,0.0,0.0,0.0,0.006198296399590898,,,,
0.0,0.0,0.0,0.0,0.10225679472426281,,,,
0.0,0.0,0.0,0.0,0.011437687614301462,,,,
0.0,0.0,0.0,0.0,0.09391429357836364,,,,
0.0,0.0,0.0,0.0,0.0291724329765302,,,,
0.0,0.0,0.0,0.0,0.011404672760510198,,,,
0.0,0.0,0.0,0.0,0.16281498880820733,,,,
0.0,0.0,0.0,0.0,0.018105274968526066,,,,
0.0,0.0,0.0,0.0,0.05806097258878171,,,,
0.0,0.0,0.0,0.0,0.6731474072590398,,,,
0.0,0.0,0.0,0.0,0.053051623440715505,,,,
0.0,0.0,0.0,0.0,0.030030558118452982,,,,
0.0,0.0,0.0,0.0,0.7298915725606339,,,,
0.0,0.0,0.0,0.0,0.038056102781605636,,,,
0.0,0.0,0.0,0.0,0.2663588597673864,,,,
0.0,0.0,0.0,0.0,0.02178278311592446,,,,
0.0,0.0,0.0,0.0,0.052206063124356536,,,,
0.0,0.0,0.0,0.0,0.009603601081466528,,,,
0.0,0.0,0.0,0.0,0.022158451779642003,,,,
0.0,0.0,0.0,0.0,0.017028802457262092,,,,
0.0,0.0,0.0,0.0,0.09293296009497454,,,,
0.0,0.0,0.0,0.0,0.5835946068523084,,,,
0.0,0.0,0.0,0.0,0.0001326266836075658,,,,
0.0,0.0,0.0,0.0,0.017483272544813657,,,,
0.0,0.0,0.0,0.0,0.034817342998647194,,,,
0.0,0.0,0.0,0.0,0.04035884581555892,,,,
0.0,0.0,0.0,0.0,0.05761435018657233,,,,
0.0,0.0,0.0,0.0,0.005747483584040321,,,,
0.0,0.0,0.0,0.0,0.04101842360261418,,,,
0.0,0.0,0.0,0.0,0.03877797411959444,,,,
0.0,0.0,0.0,0.0,0.07707405469636405,,,,
0.0,0.0,0.0,0.0,0.024243990209846356,,,,
0.0,0.0,0.0,0.0,0.2466430420688724,,,,
0.0,0.0,0.0,0.0,0.04962432665474221,,,,
0.0,0.0,0.0,0.0,0.002287492845071591,,,,
0.0,0.0,0.0,0.0,0.020988790766813318,,,,
0.0,0.0,0.0,0.0,0.5157456370650645,,,,
0.0,0.0,0.0,0.0,0.02609382068101822,,,,
0.0,0.0,0.0,0.0,0.0033198584391055624,,,,
0.0,0.0,0.0,0.0,0.09329373849878794,,,,
0.0,0.0,0.0,0.0,4.888323169887485e-05,,,,
0.0,0.0,0.0,0.0,0.6052658008029337,,,,
0.0,0.0,0.0,0.0,0.0034310139997460196,,,,
0.0,0.0,0.0,0.0,0.028025185532375797,,,,
0.0,0.0,0.0,0.0,0.0595478546331035,,,,
0.0,0.0,0.0,0.0,0.00017771545452841732,,,,
0.0,0.0,0.0,0.0,0.030335758626727834,,,,
0.0,0.0,0.0,0.0,0.1693791210850632,,,,
0.0,0.0,0.0,0.0,0.06668910340659633,,,,
0.0,0.0,0.0,0.0,0.4763975242029081,,,,
0.0,0.0,0.0,0.0,0.0793711197114337,,,,
0.0,0.0,0.0,0.0,0.011470424731431929,,,,
0.0,0.0,0.0,0.0,0.1649967600147505,,,,
0.0,0.0,0.0,0.0,4.122130366715355e-05,,,,
0.0,0.0,0.0,0.0,0.30659049988320475,,,,
0.0,0.0,0.0,0.0,6.779653010563777e-05,,,,
0.0,0.0,0.0,0.0,4.9720715135092364e-05,,,,
0.0,0.0,0.0,0.0,0.048117074674810745,,,,
0.0,0.0,0.0,0.0,0.03160667471926738,,,,
0.0,0.0,0.0,0.0,0.044654675546448516,,,,
0.0,0.0,0.0,0.0,2.1898576176996593e-05,,,,
0.0,0.0,0.0,0.0,0.0001259240605747707,,,,
0.0,0.0,0.0,0.0,0.02748147073203502,,,,
0.0,0.0,0.0,0.0,0.02147170651904991,,,,
0.0,0.0,0.0,0.0,0.04616587715789147,,,,
0.0,0.0,0.0,0.0,0.09711846005419016,,,,
0.0,0.0,0.0,0.0,0.09816564687226502,,,,
0.0,0.0,0.0,0.0,0.029110921801271762,,,,
0.0,0.0,0.0,0.0,0.01626359448784124,,,,
0.0,0.0,0.0,0.0,0.03139636556945769,,,,
0.0,0.0,0.0,0.0,0.027221468285949922,,,,
0.0,0.0,0.0,0.0,0.10702966159732082,,,,
0.0,0.0,0.0,0.0,0.05820535254289181,,,,
0.0,0.0,0.0,0.0,0.004455333118475557,,,,
0.0,0.0,0.0,0.0,0.02519933985114728,,,,
0.0,0.0,0.0,0.0,0.016731778148961943,,,,
0.0,0.0,0.0,0.0,0.6254677191731811,,,,
0.0,0.0,0.0,0.0,0.024309143220670924,,,,
0.0,0.0,0.0,0.0,0.045671474638366745,,,,
0.0,0.0,0.0,0.0,0.022850167152399507,,,,
0.0,0.0,0.0,0.0,0.05891296544340725,,,,
0.0,0.0,0.0,0.0,0.1709406355143411,,,,
0.0,0.0,0.0,0.0,0.4028808786706153,,,,
0.0,0.0,0.0,0.0,0.00804169989833043,,,,
0.0,0.0,0.0,0.0,0.012794145001404302,,,,
0.0,0.0,0.0,0.0,0.05113569107978577,,,,
0.0,0.0,0.0,0.0,0.022676636435617997,,,,
0.0,0.0,0.0,0.0,0.1698851220071663,,,,
0.0,0.0,0.0,0.0,0.013654428800812725,,,,
0.0,0.0,0.0,0.0,0.051484617445695845,,,,
0.0,0.0,0.0,0.0,0.3734034088488622,,,,
0.0,0.0,0.0,0.0,0.0001039159236134986,,,,
0.0,0.0,0.0,0.0,0.09888764238041917,,,,
0.0,0.0,0.0,0.0,0.39918172960317283,,,,
0.0,0.0,0.0,0.0,0.730126215511358,,,,
0.0,0.0,0.0,0.0,0.014626074137917144,,,,
0.0,0.0,0.0,0.0,0.1486609901519743,,,,
0.0,0.0,0.0,0.0,0.5593511137872609,,,,
0.0,0.0,0.0,0.0,0.13311069038714296,,,,
0.0,0.0,0.0,0.0,0.01542379065547801,,,,
0.0,0.0,0.0,0.0,0.043898086627591176,,,,
0.0,0.0,0.0,0.0,0.051656338470392624,,,,
0.0,0.0,0.0,0.0,0.0339521893714843,,,,
0.0,0.0,0.0,0.0,0.0426813836001744,,,,
0.0,0.0,0.0,0.0,0.08549715314081187,,,,
0.0,0.0,0.0,0.0,0.04875121166610796,,,,
0.0,0.0,0.0,0.0,0.02440844206757179,,,,
0.0,0.0,0.0,0.0,0.04517568525943551,,,,
0.0,0.0,0.0,0.0,0.018112110631348263,,,,
0.0,0.0,0.0,0.0,0.6285785106327209,,,,
0.0,0.0,0.0,0.0,0.0037771426618950043,,,,
0.0,0.0,0.0,0.0,0.10986068864351484,,,,
0.0,0.0,0.0,0.0,0.020498404089167553,,,,
0.0,0.0,0.0,0.0,0.09573478500602532,,,,
0.0,0.0,0.0,0.0,0.03313342698688823,,,,
0.0,0.0,0.0,0.0,0.08371467668277625,,,,
0.0,0.0,0.0,0.0,0.01574928236616396,,,,
0.0,0.0,0.0,0.0,0.014334428404013212,,,,
0.0,0.0,0.0,0.0,0.022662086895103403,,,,
0.0,0.0,0.0,0.0,0.05213253293123145,,,,
0.0,0.0,0.0,0.0,0.016092466102073044,,,,
0.0,0.0,0.0,0.0,0.010529573696978694,,,,
0.0,0.0,0.0,0.0,0.018320968638982024,,,,
0.0,0.0,0.0,0.0,0.03816697328738284,,,,
0.0,0.0,0.0,0.0,0.05042044268628082,,,,
0.0,0.0,0.0,0.0,0.014898137450632157,,,,
0.0,0.0,0.0,0.0,0.42166825051719736,,,,
0.0,0.0,0.0,0.0,0.16410371362409398,,,,
0.0,0.0,0.0,0.0,0.03595084762725161,,,,
0.0,0.0,0.0,0.0,0.03795224792946933,,,,
0.0,0.0,0.0,0.0,0.04041873680810769,,,,
0.0,0.0,0.0,0.0,0.002656591086510336,,,,
0.0,0.0,0.0,0.0,0.6555170540929278,,,,
0.0,0.0,0.0,0.0,0.0726044222142107,,,,
